date,city,campaign,impressions,clicks,traffic,spend
2025-01-13,Hyderabad,BrandAwareness,5329,61,82,48.56
2025-01-04,Mumbai,HolidaySale,1554,204,207,5.48
2025-01-07,Delhi,BrandAwareness,3971,166,90,35.69
2025-01-28,Bangalore,HolidaySale,3130,330,297,9.44
2025-01-27,Delhi,HolidaySale,4290,38,26,39.79
2025-01-22,Hyderabad,BrandAwareness,4924,295,484,48.79
2025-01-27,Hyderabad,CoffeePush,5396,220,157,6.98
2025-01-06,Chennai,CoffeePush,4833,382,122,52.88
2025-01-15,Bangalore,HolidaySale,4441,461,276,49.38
2025-01-23,Chennai,CoffeePush,5187,22,80,71.86
2025-01-20,Mumbai,CoffeePush,1286,50,202,44.58
2025-01-08,Chennai,HolidaySale,949,126,224,25.43
2025-01-26,Bangalore,BrandAwareness,1546,174,255,42.92
2025-01-15,Mumbai,BrandAwareness,4116,489,25,65.54
2025-01-09,Delhi,BrandAwareness,3809,306,136,33.54
2025-01-21,Bangalore,BrandAwareness,4732,99,26,8.09
2025-01-07,Hyderabad,CoffeePush,4538,274,432,50.69
2025-01-05,Bangalore,CoffeePush,5457,177,271,22.01
2025-01-28,Hyderabad,CoffeePush,4081,420,27,53.16
2025-01-18,Mumbai,CoffeePush,2846,55,179,16.22
2025-01-13,Chennai,BrandAwareness,3471,198,360,44.72
2025-01-16,Delhi,BrandAwareness,5594,385,375,17.32
2025-01-26,Delhi,BrandAwareness,3512,462,416,30.49
2025-01-04,Chennai,CoffeePush,5309,471,24,47.79
2025-01-14,Mumbai,BrandAwareness,5854,63,342,18.0
2025-01-24,Chennai,BrandAwareness,2219,203,250,67.44
2025-01-10,Hyderabad,HolidaySale,1589,106,230,70.61
2025-01-28,Bangalore,HolidaySale,3692,455,469,25.78
2025-01-29,Bangalore,BrandAwareness,958,115,353,53.79
2025-01-30,Chennai,BrandAwareness,4720,101,409,42.63
2025-01-03,Bangalore,BrandAwareness,511,28,464,10.61
2025-01-05,Bangalore,BrandAwareness,4372,632,60,12.38
2025-01-26,Mumbai,HolidaySale,4315,516,158,58.61
2025-01-28,Chennai,BrandAwareness,4743,224,194,15.44
2025-01-19,Bangalore,HolidaySale,632,81,272,14.39
2025-01-07,Hyderabad,HolidaySale,2810,383,95,14.87
2025-01-05,Hyderabad,CoffeePush,5616,24,127,77.76
2025-01-25,Hyderabad,HolidaySale,1498,114,137,16.0
2025-01-14,Delhi,CoffeePush,4940,221,343,9.19
2025-01-16,Bangalore,CoffeePush,3770,52,269,48.2
2025-01-12,Chennai,BrandAwareness,899,59,373,74.36
2025-01-02,Mumbai,CoffeePush,2161,22,365,8.34
2025-01-09,Bangalore,BrandAwareness,798,10,279,14.13
2025-01-23,Bangalore,HolidaySale,4273,315,230,32.85
2025-01-26,Mumbai,HolidaySale,5087,495,371,58.01
2025-01-19,Chennai,CoffeePush,5662,181,315,13.05
2025-01-16,Bangalore,HolidaySale,5071,244,380,77.74
2025-01-19,Mumbai,HolidaySale,653,90,500,37.66
2025-01-23,Mumbai,CoffeePush,2926,273,395,62.49
2025-01-12,Hyderabad,BrandAwareness,5135,541,114,74.3
2025-01-25,Delhi,CoffeePush,1818,261,163,27.95
2025-01-05,Mumbai,BrandAwareness,3578,458,23,12.01
2025-01-22,Bangalore,CoffeePush,957,109,197,13.16
2025-01-24,Hyderabad,HolidaySale,2355,337,444,56.22
2025-01-21,Bangalore,CoffeePush,4459,299,405,5.2
2025-01-11,Delhi,CoffeePush,2361,329,386,71.72
2025-01-30,Mumbai,HolidaySale,3967,583,160,7.06
2025-01-30,Mumbai,HolidaySale,4460,12,450,70.59
2025-01-13,Chennai,HolidaySale,5136,178,39,53.7
2025-01-01,Hyderabad,HolidaySale,2008,219,94,33.15
2025-01-20,Delhi,CoffeePush,2282,53,496,24.64
2025-01-04,Mumbai,CoffeePush,1422,88,477,56.66
2025-01-27,Chennai,CoffeePush,3097,221,469,59.12
2025-01-15,Bangalore,HolidaySale,4557,306,110,47.96
2025-01-07,Hyderabad,CoffeePush,4918,96,284,78.98
2025-01-01,Delhi,CoffeePush,3079,210,123,66.61
2025-01-30,Mumbai,CoffeePush,5135,550,402,5.14
2025-01-10,Mumbai,BrandAwareness,1620,179,405,13.7
2025-01-07,Hyderabad,BrandAwareness,1758,234,481,26.32
2025-01-28,Hyderabad,CoffeePush,5832,50,500,36.68
2025-01-02,Chennai,BrandAwareness,1338,151,267,66.03
2025-01-27,Bangalore,HolidaySale,4454,668,212,16.37
2025-01-24,Bangalore,CoffeePush,1222,92,444,66.87
2025-01-07,Bangalore,HolidaySale,4887,540,214,79.98
2025-01-05,Delhi,HolidaySale,3065,283,492,25.3
2025-01-02,Mumbai,CoffeePush,1103,91,302,35.24
2025-01-08,Bangalore,HolidaySale,2669,12,211,54.08
2025-01-20,Mumbai,CoffeePush,2185,325,191,6.45
2025-01-07,Hyderabad,CoffeePush,1658,86,245,55.47
2025-01-07,Delhi,CoffeePush,5282,350,371,7.09
2025-01-07,Delhi,HolidaySale,5005,149,81,14.49
2025-01-28,Chennai,BrandAwareness,4153,315,225,7.29
2025-01-16,Bangalore,BrandAwareness,1612,186,134,66.75
2025-01-08,Chennai,HolidaySale,2370,193,161,42.19
2025-01-21,Hyderabad,HolidaySale,4839,395,137,61.52
2025-01-26,Hyderabad,HolidaySale,2296,55,64,42.42
2025-01-20,Bangalore,CoffeePush,5849,673,131,75.28
2025-01-29,Mumbai,CoffeePush,3757,508,112,28.31
2025-01-19,Chennai,BrandAwareness,1942,279,324,75.76
2025-01-05,Delhi,CoffeePush,2751,339,490,64.57
2025-01-27,Hyderabad,BrandAwareness,2244,126,454,44.65
2025-01-12,Delhi,CoffeePush,4006,435,86,30.77
2025-01-13,Delhi,HolidaySale,636,91,273,22.41
2025-01-24,Hyderabad,HolidaySale,684,13,183,22.8
2025-01-15,Bangalore,HolidaySale,5407,314,272,77.82
2025-01-20,Chennai,HolidaySale,3516,339,311,13.13
2025-01-10,Chennai,HolidaySale,2381,106,40,22.95
2025-01-05,Chennai,HolidaySale,1961,18,250,40.06
2025-01-25,Bangalore,HolidaySale,2476,205,233,77.48
2025-01-15,Hyderabad,BrandAwareness,5343,131,413,42.42
2025-01-04,Bangalore,CoffeePush,1627,198,172,5.23
2025-01-09,Hyderabad,BrandAwareness,3538,411,159,16.67
2025-01-18,Mumbai,CoffeePush,2621,74,215,73.94
2025-01-03,Mumbai,CoffeePush,4581,138,319,62.95
2025-01-29,Bangalore,BrandAwareness,2563,84,162,30.75
2025-01-08,Chennai,CoffeePush,5353,157,290,23.36
2025-01-14,Bangalore,BrandAwareness,623,58,325,34.78
2025-01-02,Delhi,HolidaySale,5723,802,158,15.1
2025-01-17,Chennai,BrandAwareness,1611,48,276,69.2
2025-01-06,Mumbai,CoffeePush,3859,264,111,58.03
2025-01-28,Chennai,BrandAwareness,2155,308,469,37.47
2025-01-15,Delhi,BrandAwareness,2941,65,490,75.49
2025-01-24,Delhi,BrandAwareness,1802,232,129,45.35
2025-01-11,Bangalore,BrandAwareness,4078,226,382,5.79
2025-01-05,Mumbai,CoffeePush,3909,241,35,40.74
2025-01-11,Mumbai,BrandAwareness,3815,159,37,10.55
2025-01-04,Delhi,BrandAwareness,5502,124,436,12.85
2025-01-22,Bangalore,CoffeePush,1930,284,356,71.61
2025-01-25,Bangalore,CoffeePush,5116,558,461,49.09
2025-01-16,Bangalore,HolidaySale,3893,143,160,51.8
2025-01-13,Delhi,BrandAwareness,3906,390,348,23.44
2025-01-09,Hyderabad,HolidaySale,1581,213,283,59.57
2025-01-28,Delhi,HolidaySale,1921,171,188,13.94
2025-01-17,Delhi,CoffeePush,1276,113,100,46.45
2025-01-14,Chennai,CoffeePush,2285,141,150,9.41
2025-01-27,Mumbai,CoffeePush,3774,171,51,32.38
2025-01-20,Bangalore,HolidaySale,1265,149,379,57.26
2025-01-25,Bangalore,HolidaySale,1322,189,118,51.77
2025-01-02,Mumbai,CoffeePush,2553,187,286,23.49
2025-01-23,Bangalore,BrandAwareness,3910,552,369,6.48
2025-01-07,Chennai,BrandAwareness,2775,268,246,11.42
2025-01-18,Mumbai,BrandAwareness,5695,408,236,16.21
2025-01-18,Chennai,HolidaySale,5085,113,114,74.86
2025-01-03,Delhi,BrandAwareness,4544,232,32,5.06
2025-01-20,Delhi,CoffeePush,2223,105,177,56.44
2025-01-24,Chennai,CoffeePush,1007,108,448,45.27
2025-01-10,Hyderabad,CoffeePush,2966,187,498,78.32
2025-01-14,Delhi,CoffeePush,4857,122,104,23.94
2025-01-03,Mumbai,CoffeePush,2642,294,253,20.85
2025-01-09,Bangalore,HolidaySale,1921,162,180,47.84
2025-01-20,Chennai,CoffeePush,3091,79,61,57.98
2025-01-10,Bangalore,HolidaySale,3129,329,70,32.61
2025-01-11,Delhi,CoffeePush,3804,196,249,55.34
2025-01-07,Hyderabad,HolidaySale,5997,882,346,23.98
2025-01-13,Mumbai,BrandAwareness,2059,107,252,70.57
2025-01-28,Delhi,CoffeePush,2437,134,150,26.96
2025-01-23,Bangalore,CoffeePush,5924,652,268,10.69
2025-01-29,Delhi,HolidaySale,1674,236,243,10.25
2025-01-18,Bangalore,HolidaySale,641,39,223,27.69
2025-01-30,Bangalore,HolidaySale,5184,508,385,32.24
2025-01-11,Bangalore,BrandAwareness,1239,131,341,53.63
2025-01-17,Chennai,HolidaySale,4600,502,188,13.34
2025-01-05,Bangalore,HolidaySale,5963,584,346,5.73
2025-01-04,Delhi,BrandAwareness,1592,187,477,77.28
2025-01-06,Chennai,HolidaySale,5583,426,139,44.12
2025-01-13,Delhi,BrandAwareness,3559,12,482,40.8
2025-01-17,Delhi,HolidaySale,1791,107,482,55.15
2025-01-08,Chennai,HolidaySale,5438,511,343,38.85
2025-01-20,Bangalore,HolidaySale,2826,156,63,45.91
2025-01-09,Bangalore,BrandAwareness,3483,349,56,46.29
2025-01-11,Delhi,BrandAwareness,5079,363,205,57.64
2025-01-21,Hyderabad,BrandAwareness,1600,206,77,65.29
2025-01-17,Delhi,BrandAwareness,5867,785,429,23.78
2025-01-21,Chennai,HolidaySale,840,124,499,43.72
2025-01-25,Mumbai,CoffeePush,5921,727,163,67.11
2025-01-07,Hyderabad,CoffeePush,655,61,93,31.96
2025-01-19,Bangalore,HolidaySale,1801,147,428,49.27
2025-01-30,Bangalore,BrandAwareness,3258,185,464,24.29
2025-01-01,Mumbai,HolidaySale,4393,101,347,31.11
2025-01-21,Bangalore,CoffeePush,938,86,89,50.52
2025-01-22,Mumbai,HolidaySale,4866,40,209,40.47
2025-01-06,Hyderabad,HolidaySale,3814,315,448,36.4
2025-01-15,Bangalore,BrandAwareness,645,59,371,55.26
2025-01-06,Bangalore,HolidaySale,5439,749,421,32.44
2025-01-12,Delhi,BrandAwareness,3269,32,288,51.29
2025-01-26,Mumbai,BrandAwareness,5255,290,198,31.68
2025-01-14,Mumbai,CoffeePush,5571,826,78,16.86
2025-01-09,Bangalore,BrandAwareness,5081,159,315,46.85
2025-01-14,Hyderabad,HolidaySale,5463,317,136,30.73
2025-01-21,Bangalore,BrandAwareness,5140,224,228,10.84
2025-01-11,Hyderabad,HolidaySale,5827,633,244,35.15
2025-01-20,Chennai,BrandAwareness,3717,124,313,20.33
2025-01-09,Chennai,CoffeePush,1354,160,38,40.56
2025-01-30,Mumbai,CoffeePush,4548,32,434,10.91
2025-01-17,Chennai,CoffeePush,4872,26,306,35.08
2025-01-12,Delhi,CoffeePush,5932,358,133,54.9
2025-01-04,Bangalore,CoffeePush,3108,288,205,65.92
2025-01-10,Mumbai,CoffeePush,4721,638,117,43.31
2025-01-03,Chennai,HolidaySale,2091,135,273,54.25
2025-01-01,Chennai,CoffeePush,5337,460,464,23.85
2025-01-27,Bangalore,CoffeePush,2943,435,487,29.16
2025-01-28,Chennai,HolidaySale,2262,79,458,60.65
2025-01-11,Bangalore,BrandAwareness,2402,136,199,58.36
2025-01-02,Chennai,HolidaySale,4982,403,363,40.29
2025-01-17,Chennai,BrandAwareness,2523,342,496,27.07
2025-01-08,Chennai,BrandAwareness,4894,450,112,17.47
2025-01-29,Chennai,HolidaySale,1993,40,203,22.68
2025-01-24,Bangalore,BrandAwareness,1267,121,196,74.51
2025-01-21,Chennai,HolidaySale,3325,340,490,20.2
2025-01-09,Mumbai,CoffeePush,5245,26,87,44.72
2025-01-08,Chennai,CoffeePush,4653,441,168,59.13
2025-01-27,Chennai,CoffeePush,573,30,200,51.7
2025-01-18,Chennai,BrandAwareness,4987,195,306,67.59
2025-01-27,Delhi,CoffeePush,2488,354,49,57.01
2025-01-18,Mumbai,CoffeePush,971,52,146,10.04
2025-01-20,Chennai,HolidaySale,3372,101,101,68.53
2025-01-07,Hyderabad,BrandAwareness,5411,537,348,31.44
2025-01-28,Bangalore,CoffeePush,935,99,70,7.35
2025-01-20,Bangalore,HolidaySale,3469,113,186,47.49
2025-01-02,Hyderabad,HolidaySale,5742,641,394,41.77
2025-01-22,Hyderabad,CoffeePush,4728,517,57,32.1
2025-01-08,Chennai,BrandAwareness,5580,303,161,71.07
2025-01-18,Bangalore,BrandAwareness,2657,80,463,74.56
2025-01-08,Hyderabad,BrandAwareness,4480,213,34,22.33
2025-01-13,Hyderabad,CoffeePush,2411,85,101,28.36
2025-01-06,Mumbai,HolidaySale,5175,718,305,65.77
2025-01-02,Chennai,CoffeePush,4498,208,385,79.17
2025-01-26,Hyderabad,BrandAwareness,4138,188,235,26.54
2025-01-22,Chennai,HolidaySale,4163,276,47,76.04
2025-01-29,Hyderabad,CoffeePush,4169,546,83,37.17
2025-01-27,Hyderabad,CoffeePush,5789,721,363,10.81
2025-01-18,Chennai,HolidaySale,2781,239,127,79.91
2025-01-27,Hyderabad,BrandAwareness,4649,553,181,21.78
2025-01-24,Hyderabad,BrandAwareness,1169,91,400,40.71
2025-01-02,Bangalore,HolidaySale,2083,68,102,61.16
2025-01-17,Chennai,HolidaySale,723,61,120,52.91
2025-01-21,Mumbai,BrandAwareness,1391,14,259,46.65
2025-01-24,Hyderabad,HolidaySale,3097,399,401,8.75
2025-01-10,Bangalore,HolidaySale,1269,33,63,53.41
2025-01-10,Bangalore,BrandAwareness,5560,175,251,67.32
2025-01-17,Delhi,CoffeePush,3865,78,241,50.79
2025-01-09,Hyderabad,CoffeePush,1001,52,78,77.66
2025-01-19,Mumbai,HolidaySale,970,129,332,72.18
2025-01-07,Mumbai,CoffeePush,1827,270,162,53.5
2025-01-10,Mumbai,CoffeePush,4146,129,61,58.87
2025-01-20,Bangalore,HolidaySale,4865,699,364,41.56
2025-01-27,Delhi,CoffeePush,4683,581,149,35.36
2025-01-03,Delhi,CoffeePush,1953,130,349,43.71
2025-01-07,Mumbai,CoffeePush,3322,307,458,19.28
2025-01-26,Delhi,HolidaySale,867,120,415,31.7
2025-01-10,Delhi,HolidaySale,1945,53,216,57.61
2025-01-13,Bangalore,BrandAwareness,5676,428,216,15.43
2025-01-30,Chennai,HolidaySale,4515,338,406,59.83
2025-01-03,Hyderabad,HolidaySale,4328,415,268,22.48
2025-01-30,Chennai,HolidaySale,1706,48,334,48.64
2025-01-28,Bangalore,CoffeePush,4699,282,277,65.12
2025-01-03,Mumbai,CoffeePush,1556,136,334,8.83
2025-01-19,Delhi,HolidaySale,2107,116,463,11.27
2025-01-04,Bangalore,HolidaySale,3235,272,463,42.77
2025-01-25,Chennai,CoffeePush,2438,10,239,7.07
2025-01-06,Hyderabad,HolidaySale,3937,289,269,43.82
2025-01-10,Delhi,CoffeePush,1663,163,430,63.12
2025-01-16,Bangalore,BrandAwareness,4183,529,431,60.99
2025-01-11,Mumbai,BrandAwareness,5416,552,399,49.55
2025-01-28,Hyderabad,BrandAwareness,3549,355,382,57.59
2025-01-14,Hyderabad,CoffeePush,4436,330,185,50.21
2025-01-21,Mumbai,BrandAwareness,1064,22,29,71.46
2025-01-27,Hyderabad,HolidaySale,4705,697,248,29.11
2025-01-17,Hyderabad,HolidaySale,4931,35,113,65.53
2025-01-29,Chennai,CoffeePush,1833,90,411,79.7
2025-01-20,Chennai,CoffeePush,1303,47,374,39.73
2025-01-01,Delhi,HolidaySale,1743,76,189,69.14
2025-01-13,Mumbai,CoffeePush,2247,91,26,10.0
2025-01-18,Delhi,BrandAwareness,2226,196,234,30.82
2025-01-30,Chennai,CoffeePush,5381,795,478,15.56
2025-01-05,Bangalore,CoffeePush,4225,573,307,18.65
2025-01-17,Hyderabad,CoffeePush,3351,336,208,46.03
2025-01-22,Hyderabad,HolidaySale,3331,491,386,50.29
2025-01-10,Mumbai,CoffeePush,2199,42,210,61.81
2025-01-12,Delhi,CoffeePush,1290,75,94,79.97
2025-01-15,Bangalore,BrandAwareness,1086,55,486,62.85
2025-01-23,Mumbai,CoffeePush,5303,777,201,69.5
2025-01-27,Delhi,CoffeePush,3333,246,429,61.43
2025-01-30,Delhi,BrandAwareness,1258,57,409,42.38
2025-01-14,Hyderabad,CoffeePush,1579,179,462,20.4
2025-01-14,Delhi,HolidaySale,1236,46,72,57.57
2025-01-13,Hyderabad,HolidaySale,2421,179,85,39.48
2025-01-13,Mumbai,BrandAwareness,5098,487,48,55.83
2025-01-24,Mumbai,CoffeePush,2300,97,316,62.51
2025-01-16,Hyderabad,BrandAwareness,1676,174,470,74.85
2025-01-21,Mumbai,HolidaySale,1594,223,413,41.07
2025-01-10,Hyderabad,HolidaySale,842,40,458,32.79
2025-01-20,Hyderabad,HolidaySale,5781,604,449,60.59
2025-01-25,Mumbai,CoffeePush,4224,150,324,38.17
2025-01-23,Bangalore,HolidaySale,3380,303,326,62.27
2025-01-04,Bangalore,HolidaySale,4784,293,261,42.34
2025-01-17,Hyderabad,CoffeePush,3314,400,180,70.78
2025-01-03,Delhi,BrandAwareness,4220,206,97,17.3
2025-01-16,Bangalore,CoffeePush,3951,531,452,37.48
2025-01-25,Delhi,HolidaySale,4990,95,32,21.89
2025-01-01,Bangalore,HolidaySale,1214,74,261,45.53
2025-01-21,Mumbai,HolidaySale,652,21,144,5.11
2025-01-10,Delhi,HolidaySale,2390,233,237,27.69
2025-01-03,Mumbai,CoffeePush,2574,383,419,57.62
2025-01-08,Hyderabad,BrandAwareness,2231,258,465,58.72
2025-01-01,Chennai,BrandAwareness,4647,70,406,40.96
2025-01-24,Mumbai,HolidaySale,4267,203,137,61.33
2025-01-09,Chennai,CoffeePush,2832,75,71,51.34
2025-01-01,Hyderabad,HolidaySale,630,57,144,59.31
2025-01-10,Chennai,BrandAwareness,5243,295,258,69.73
2025-01-25,Chennai,HolidaySale,730,97,360,22.55
2025-01-18,Chennai,BrandAwareness,1233,36,105,58.76
2025-01-27,Chennai,CoffeePush,5820,246,343,54.91
2025-01-12,Mumbai,HolidaySale,5416,751,319,56.28
2025-01-12,Delhi,CoffeePush,1935,56,267,65.86
2025-01-22,Delhi,BrandAwareness,1223,85,333,64.41
2025-01-21,Delhi,CoffeePush,3312,168,94,54.21
2025-01-21,Delhi,BrandAwareness,1089,91,367,62.92
2025-01-09,Mumbai,BrandAwareness,5742,663,337,76.96
2025-01-28,Hyderabad,BrandAwareness,4332,528,97,72.53
2025-01-15,Delhi,BrandAwareness,2062,24,464,13.86
2025-01-30,Delhi,CoffeePush,3231,353,267,11.02
2025-01-20,Hyderabad,BrandAwareness,1052,19,431,30.2
2025-01-11,Hyderabad,BrandAwareness,3152,265,146,5.34
2025-01-15,Delhi,CoffeePush,3175,301,408,25.16
2025-01-08,Bangalore,BrandAwareness,3799,394,244,51.67
2025-01-26,Bangalore,BrandAwareness,2025,98,88,26.39
2025-01-20,Mumbai,CoffeePush,4581,523,244,49.38
2025-01-29,Delhi,CoffeePush,3124,143,308,44.42
2025-01-04,Hyderabad,CoffeePush,2021,226,424,65.45
2025-01-14,Mumbai,HolidaySale,5652,318,318,35.24
2025-01-21,Delhi,CoffeePush,5431,186,222,58.98
2025-01-17,Mumbai,HolidaySale,5936,41,231,78.32
2025-01-28,Bangalore,BrandAwareness,3825,31,495,72.21
2025-01-29,Hyderabad,HolidaySale,3336,485,495,24.22
2025-01-12,Chennai,CoffeePush,3359,51,181,53.59
2025-01-01,Delhi,CoffeePush,2893,102,439,74.15
2025-01-28,Bangalore,BrandAwareness,1632,193,80,22.8
2025-01-19,Delhi,BrandAwareness,2262,116,464,36.84
2025-01-19,Hyderabad,HolidaySale,3395,318,215,63.1
2025-01-09,Chennai,BrandAwareness,566,52,156,63.51
2025-01-17,Delhi,CoffeePush,5555,233,129,27.06
2025-01-29,Chennai,HolidaySale,4311,252,202,14.27
2025-01-07,Mumbai,CoffeePush,4177,115,258,21.7
2025-01-16,Bangalore,BrandAwareness,3775,478,403,12.44
2025-01-22,Chennai,BrandAwareness,4359,241,302,62.77
2025-01-27,Bangalore,BrandAwareness,1098,51,45,9.48
2025-01-13,Hyderabad,HolidaySale,908,95,336,18.47
2025-01-22,Delhi,CoffeePush,1528,198,346,32.89
2025-01-30,Delhi,BrandAwareness,3853,240,226,33.26
2025-01-16,Mumbai,HolidaySale,4272,367,256,17.55
2025-01-10,Chennai,HolidaySale,4029,339,67,62.61
2025-01-28,Mumbai,HolidaySale,715,66,210,23.12
2025-01-19,Delhi,BrandAwareness,3863,284,193,60.93
2025-01-23,Bangalore,HolidaySale,2001,241,61,11.33
2025-01-15,Bangalore,HolidaySale,1411,92,250,40.6
2025-01-30,Hyderabad,HolidaySale,3506,125,187,19.87
2025-01-02,Chennai,BrandAwareness,1105,124,473,40.74
2025-01-14,Mumbai,HolidaySale,2254,52,313,6.71
2025-01-15,Hyderabad,HolidaySale,4104,443,346,38.69
2025-01-03,Chennai,BrandAwareness,3205,225,231,29.87
2025-01-22,Delhi,HolidaySale,4547,274,301,53.82
2025-01-09,Mumbai,HolidaySale,1214,175,128,52.4
2025-01-03,Mumbai,CoffeePush,5173,695,230,79.5
2025-01-26,Bangalore,BrandAwareness,4190,228,210,18.5
2025-01-08,Hyderabad,CoffeePush,3874,282,308,9.18
2025-01-16,Chennai,BrandAwareness,4508,28,68,71.4
2025-01-15,Bangalore,CoffeePush,5865,568,472,26.78
2025-01-27,Bangalore,CoffeePush,2205,276,225,55.36
2025-01-10,Hyderabad,CoffeePush,1925,280,473,25.8
2025-01-05,Hyderabad,CoffeePush,5661,573,126,5.99
2025-01-23,Delhi,BrandAwareness,4179,269,134,60.54
2025-01-26,Chennai,CoffeePush,5460,507,354,65.77
2025-01-27,Mumbai,HolidaySale,3911,203,112,36.37
2025-01-22,Delhi,HolidaySale,940,16,131,45.01
2025-01-12,Chennai,HolidaySale,4760,238,78,45.1
2025-01-08,Chennai,BrandAwareness,5506,695,292,44.72
2025-01-21,Mumbai,CoffeePush,1251,136,102,23.11
2025-01-03,Delhi,HolidaySale,5994,243,464,45.97
2025-01-26,Hyderabad,CoffeePush,4975,250,236,69.17
2025-01-13,Mumbai,HolidaySale,996,62,388,36.54
2025-01-05,Hyderabad,BrandAwareness,4472,394,473,62.87
2025-01-27,Bangalore,BrandAwareness,4145,235,33,28.28
2025-01-02,Mumbai,CoffeePush,3066,424,134,11.51
2025-01-10,Bangalore,BrandAwareness,3992,335,285,78.99
2025-01-20,Bangalore,HolidaySale,556,35,55,37.59
2025-01-08,Hyderabad,HolidaySale,5143,673,293,50.98
2025-01-17,Hyderabad,HolidaySale,1233,81,398,45.77
2025-01-10,Chennai,HolidaySale,623,23,448,40.86
2025-01-02,Chennai,HolidaySale,5068,460,131,49.48
2025-01-05,Mumbai,HolidaySale,1966,278,421,17.11
2025-01-06,Mumbai,BrandAwareness,1873,22,380,8.5
2025-01-15,Mumbai,HolidaySale,2892,272,416,76.93
2025-01-14,Bangalore,BrandAwareness,5390,405,491,68.24
2025-01-21,Delhi,CoffeePush,1698,249,356,7.52
2025-01-23,Chennai,HolidaySale,5822,465,67,50.24
2025-01-11,Mumbai,BrandAwareness,2078,47,288,6.4
2025-01-12,Mumbai,BrandAwareness,857,114,465,74.67
2025-01-09,Hyderabad,BrandAwareness,5657,21,289,6.52
2025-01-01,Mumbai,CoffeePush,4636,187,95,23.36
2025-01-22,Bangalore,HolidaySale,2018,170,90,52.49
2025-01-07,Bangalore,HolidaySale,4219,75,386,78.79
2025-01-06,Mumbai,BrandAwareness,3233,320,354,47.47
2025-01-29,Hyderabad,HolidaySale,4983,287,393,52.32
2025-01-09,Mumbai,CoffeePush,2752,221,480,55.69
2025-01-26,Chennai,BrandAwareness,5084,664,358,28.27
2025-01-28,Hyderabad,CoffeePush,3991,469,383,79.2
2025-01-17,Chennai,CoffeePush,4331,185,92,64.81
2025-01-13,Bangalore,CoffeePush,3879,336,452,69.43
2025-01-19,Chennai,BrandAwareness,5348,29,155,64.77
2025-01-20,Bangalore,BrandAwareness,5751,452,68,15.52
2025-01-08,Chennai,CoffeePush,1251,149,284,31.19
2025-01-22,Chennai,HolidaySale,3003,121,493,60.95
2025-01-17,Bangalore,HolidaySale,2646,373,291,65.53
2025-01-07,Delhi,CoffeePush,2680,103,450,40.61
2025-01-24,Delhi,HolidaySale,5653,215,383,53.97
2025-01-14,Delhi,CoffeePush,4500,539,238,55.64
2025-01-06,Delhi,CoffeePush,2817,58,342,73.22
2025-01-09,Hyderabad,CoffeePush,5471,589,408,24.38
2025-01-08,Mumbai,CoffeePush,4882,586,275,6.69
2025-01-07,Hyderabad,BrandAwareness,3298,475,199,31.8
2025-01-16,Hyderabad,CoffeePush,2175,57,497,57.77
2025-01-02,Chennai,BrandAwareness,2907,428,204,78.08
2025-01-28,Hyderabad,HolidaySale,3223,358,452,33.71
2025-01-12,Mumbai,HolidaySale,1364,185,285,45.04
2025-01-20,Bangalore,BrandAwareness,5931,703,213,32.22
2025-01-01,Hyderabad,HolidaySale,963,141,255,57.45
2025-01-03,Hyderabad,CoffeePush,3843,257,175,76.84
2025-01-23,Bangalore,HolidaySale,4759,645,110,12.86
2025-01-24,Hyderabad,BrandAwareness,2314,318,429,11.12
2025-01-13,Bangalore,HolidaySale,2708,343,221,36.1
2025-01-25,Mumbai,HolidaySale,5197,680,167,44.41
2025-01-16,Chennai,BrandAwareness,2221,141,210,67.85
2025-01-23,Mumbai,HolidaySale,2746,206,186,72.79
2025-01-21,Mumbai,CoffeePush,3719,130,173,74.17
2025-01-03,Hyderabad,HolidaySale,4236,480,133,29.36
2025-01-26,Chennai,HolidaySale,931,117,289,15.85
2025-01-14,Delhi,BrandAwareness,3134,469,290,34.37
2025-01-06,Delhi,CoffeePush,4569,329,291,57.87
2025-01-26,Delhi,HolidaySale,807,78,136,63.82
2025-01-11,Mumbai,BrandAwareness,5717,195,426,26.87
2025-01-27,Chennai,CoffeePush,2422,360,215,15.1
2025-01-13,Chennai,HolidaySale,1066,94,246,15.16
2025-01-09,Bangalore,CoffeePush,4063,256,143,21.0
2025-01-08,Chennai,BrandAwareness,2630,312,439,32.91
2025-01-09,Bangalore,BrandAwareness,2975,375,94,60.6
2025-01-30,Chennai,CoffeePush,657,52,243,73.39
2025-01-16,Hyderabad,CoffeePush,3718,389,170,16.59
2025-01-22,Hyderabad,CoffeePush,774,86,134,62.71
2025-01-14,Hyderabad,HolidaySale,4310,561,440,76.24
2025-01-10,Bangalore,CoffeePush,3360,48,296,46.86
2025-01-27,Bangalore,HolidaySale,4484,254,89,7.04
2025-01-10,Bangalore,CoffeePush,904,127,79,54.93
2025-01-06,Hyderabad,HolidaySale,4143,519,327,28.89
2025-01-22,Delhi,CoffeePush,2066,218,370,10.58
2025-01-10,Mumbai,CoffeePush,5388,85,297,18.93
2025-01-22,Bangalore,HolidaySale,3615,96,175,5.72
2025-01-24,Bangalore,BrandAwareness,4512,649,360,7.93
